1 216
1 544
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 1
0 1456 1
0 1472 0
0 316 1
1 304
0 1456 1
0 1472 1
0 1456 0
0 1472 1
0 1456 0
0 1472 1
